,warehouse_1,warehouse_2,warehouse_3,warehouse_4,warehouse_5,warehouse_6,warehouse_7,warehouse_8,warehouse_9,warehouse_10,warehouse_11,warehouse_12,warehouse_13
product_2264,0,0,6792,1,0,668,0,0,0,0,0,4,0
product_2265,158,0,569,0,1,0,0,0,917,0,78,0,0
product_2266,1,1,194,1,275,304,0,0,167,0,273,1,0
product_2267,1,0,15,1,24,124,0,0,0,0,251,0,0
product_2268,38,0,13,13,31,12,0,0,13,12,34,1,0
product_2269,0,0,0,0,0,0,0,0,0,84,0,0,0
product_2270,1,117,0,0,0,374,0,0,515,1,0,0,0
product_2271,0,7,1,0,0,0,6462,40572,0,0,0,1,0
product_2272,1,1,0,1,0,208,0,0,0,0,0,0,0
product_2273,0,0,15,0,17,16,0,0,42,15,40,0,0
product_2274,0,0,0,0,0,19,0,0,0,47,0,0,0
product_2275,0,1,243,104,1,162,0,0,0,206,0,0,0
product_2276,0,0,0,1,1,1,0,0,19,0,0,0,0
product_2277,0,0,0,1,0,0,0,0,0,0,0,0,0
product_2278,1,0,0,1,0,0,0,0,0,137,0,0,0
product_2279,0,0,0,0,0,0,0,0,0,0,0,7,0
product_2280,0,0,0,0,43,47,0,0,9,0,0,0,0
product_2281,0,1,0,1,11,0,0,1,0,0,3,0,0
product_2282,0,0,0,0,29,0,0,0,1,0,10,0,0
product_2283,0,0,0,0,0,0,0,0,1,89,0,0,0
product_2284,0,0,76,0,120,0,0,0,0,0,0,0,0
product_2285,1,1,0,83,0,1,0,0,53,8,0,0,0
product_2286,1,1,1,1,36,21,0,0,0,0,0,1,0
product_2287,1,0,0,0,0,0,0,0,7,0,13,0,0
product_2288,1,1,0,1,14,0,0,0,0,0,0,1,0
product_2289,20,0,0,17,0,33,0,0,0,0,0,0,0
product_2290,0,0,0,0,1,1,0,0,1,1,0,0,0
product_2291,0,0,0,0,0,14,0,0,0,0,0,0,0
product_2292,0,0,0,0,0,0,0,0,3,0,6,0,0
product_2293,0,0,0,0,1,4,0,0,0,0,0,0,0
product_2294,1,1,0,0,0,44,615,0,15,0,1,0,0
product_2295,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2296,0,5,0,0,13,0,0,0,0,32,3,0,0
product_2297,0,0,0,0,0,0,0,0,0,1,35,0,0
product_2298,0,1,8,0,0,0,0,0,43,22,6,0,0
product_2299,0,1,2,0,1,2,0,0,1,3,10,0,0
product_2300,1,0,860,1,0,248,0,0,0,0,0,0,0
product_2301,0,0,0,0,0,520,0,0,0,0,0,0,0
product_2302,0,0,211,0,0,55,0,0,0,0,0,0,0
product_2303,0,0,831,2,0,2088,0,0,0,0,0,4,0
product_2304,0,0,5,0,0,1,0,0,0,0,6,0,0
product_2305,0,0,0,8,0,29,0,0,0,2,0,0,0
product_2306,1,10,0,0,1,0,0,0,119,1,1,0,0
product_2307,1,0,0,3,0,3,0,0,0,1,0,0,0
product_2308,0,1,0,1,1,1,0,0,11,1,6,1,0
product_2309,0,0,14,0,1,0,0,0,1,0,0,0,0
product_2310,0,0,0,0,3,1,0,0,4,0,0,0,0
product_2311,1,0,0,0,0,17,0,0,0,0,0,0,0
product_2312,0,0,0,0,0,0,0,0,0,12,0,0,0
product_2313,55,15,0,40,152,0,0,0,313,0,63,0,0
product_2314,0,0,0,1,0,122,1,0,0,72,0,0,0
product_2315,39,1,0,6,52,0,0,0,50,431,0,0,0
product_2316,0,0,0,1,5,0,0,0,2,0,0,0,0
product_2317,0,0,5,0,2,0,0,0,1,2,0,0,0
product_2318,9,1,0,85,45,5,0,0,56,47,0,0,0
product_2319,0,1,0,1,0,34,0,0,118,1,0,1,0
product_2320,0,17,0,10,5,37,0,0,37,8,4,0,0
product_2321,184,1,206,174,134,218,0,0,2,1,0,1,0
product_2322,30,1,0,39,7,0,0,0,18,26,32,0,0
product_2323,0,43,0,0,0,0,0,0,162,1,0,0,0
product_2324,0,0,0,0,0,9,0,0,0,0,0,0,0
product_2325,0,0,0,0,0,0,0,159,0,0,0,120,0
product_2326,11,0,2,1,34,0,0,0,1,9,1,0,0
product_2327,0,0,0,0,0,1,0,0,4,2,10,0,0
product_2328,1,0,0,0,0,0,0,0,5,23,120,0,0
product_2329,175,1,0,1,0,0,0,0,30,0,0,1,0
product_2330,0,1,32,1,64,9,0,0,0,0,6,0,0
product_2331,1,44,0,1,0,30,0,0,0,8,0,0,0
product_2332,0,1,0,0,0,0,0,0,0,0,0,147,0
product_2333,78,294,0,97,0,0,0,0,0,81,0,0,0
product_2334,0,0,0,1,0,0,0,0,0,0,0,0,0
product_2335,0,0,0,0,2,3,0,0,0,0,0,0,0
product_2336,0,1,0,0,11,0,0,0,0,0,0,0,0
product_2337,0,1,0,143,0,20,0,0,0,82,0,0,0
product_2338,1,0,13,0,1238,0,0,0,0,0,0,1,0
product_2339,1,0,408,1,938,102,0,0,0,536,0,1,0
product_2340,1,1,134,1,0,488,0,0,10,67,0,1,0
product_2341,0,1,1,0,0,2,0,0,0,1,4,0,0
product_2342,56,47,420,0,110,85,0,0,137,15,48,0,0
product_2343,0,0,0,0,0,29,0,0,17,30,43,0,0
product_2344,32,1,120,1,1,15,0,0,25,1,15,0,0
product_2345,0,67,0,0,0,0,0,0,0,0,0,42,0
product_2346,0,0,0,0,11,0,0,0,0,0,1,0,0
product_2347,0,0,34,0,16,14,0,0,0,0,0,0,0
product_2348,1,55,0,55,14,17,0,0,25,9,14,1,0
product_2349,0,0,0,0,0,0,0,0,0,0,0,840,0
product_2350,1,24,267,1,52,29,0,0,600,303,149,1,0
product_2351,0,1,0,0,0,0,0,0,0,0,0,1,0
product_2352,0,0,0,0,0,6,0,0,0,0,0,0,0
product_2353,68,4,0,19,83,272,0,0,0,1,5,0,0
product_2354,0,0,16,0,15,0,0,0,0,0,5,0,0
product_2355,19,24,0,1,12,0,0,0,25,27,30,0,0
product_2356,0,1,66,0,45,10,0,0,1583,0,18,0,0
product_2357,2,1,6,0,0,0,0,0,20,6,11,0,0
product_2358,197,1,21,0,0,10,0,0,34,1,16,0,0
product_2359,0,0,0,0,0,0,0,0,0,0,1,0,0
product_2360,1,13,0,0,0,0,0,0,0,0,0,0,0
product_2361,0,0,0,0,0,0,3,1,0,0,0,8,0
product_2362,0,0,1,0,36,1,0,0,0,8,21,0,0
product_2363,1,0,10,0,5,0,0,0,0,0,13,0,0
product_2364,0,0,211,0,81,0,0,0,0,0,0,0,0
product_2365,1,1,1,1,0,76,0,0,12,86,0,1,0
product_2366,0,0,0,0,0,0,0,0,0,0,0,20,0
product_2367,1,1,0,1,113,184,0,0,2,1,95,1,0
product_2368,0,0,1,0,1,355,0,0,0,0,151,0,0
product_2369,1,1,0,0,0,0,0,0,0,8,0,1,0
product_2370,0,0,105,0,49,0,0,0,213,0,109,0,0
product_2371,38,0,0,1,0,0,0,0,39,24,0,0,0
product_2372,49,3,0,1,11,0,0,0,26,0,63,1,0
product_2373,1,1,93,0,29,111,0,0,1,59,22,8,0
product_2374,24,24,0,1,0,0,0,0,113,0,0,1,0
product_2375,0,99,0,0,0,67,0,0,363,40,4,0,0
product_2376,0,0,0,0,0,6,0,0,0,0,4,0,0
product_2377,1,1,6,1,2,14,0,0,12,0,0,0,0
product_2378,0,0,0,0,0,1,0,0,11,0,0,0,0
product_2379,0,0,46,0,0,0,0,0,88,24,1,0,0
product_2380,0,108,0,0,0,0,0,0,0,0,0,341,0
product_2381,1,24,0,1,0,0,0,0,164,36,27,1,0
product_2382,31,1,7,28,0,0,0,0,89,25,0,0,0
product_2383,8,0,1,0,0,5,0,0,0,0,0,0,0
product_2384,9,0,0,0,9,0,0,0,0,0,0,0,0
product_2385,1,0,62,1,40,0,0,0,258,0,0,1,0
product_2386,89,0,4,33,0,0,0,0,0,33,16,0,0
product_2387,0,1,0,0,35,90,0,0,122,173,122,0,0
product_2388,1,1,2,1,0,1,0,0,129,1,596,1,0
product_2389,22,24,0,1,0,0,0,0,14,20,3,0,0
product_2390,0,0,0,0,2,0,0,0,0,0,0,0,0
product_2391,18,0,94,17,60,66,0,0,0,0,54,0,0
product_2392,1,0,148,1,0,117,0,0,95,81,141,1,0
product_2393,1,1,23,0,0,56,0,0,87,0,30,1,0
product_2394,119,0,189,1,1,0,0,0,12,0,0,1,0
product_2395,0,0,0,1,0,6,0,0,0,0,0,0,0
product_2396,16,47,0,0,0,0,0,0,0,9,0,0,0
product_2397,1,0,0,1,0,0,0,0,0,26,19,1,0
product_2398,0,0,0,0,0,0,0,0,17,9,0,0,0
product_2399,0,0,36,0,3,2,0,0,0,0,6,0,0
product_2400,3,0,25,4,4,0,0,0,0,0,0,0,0
product_2401,1,0,1,0,0,788,0,0,0,0,0,0,0
product_2402,1,0,0,1,51,0,0,0,8,5,13,1,0
product_2403,0,0,0,1,1,0,0,0,48,0,0,0,0
product_2404,0,0,0,0,0,0,0,438,0,0,0,15,0
product_2405,0,0,5,0,4,25,0,0,0,1,60,0,0
product_2406,32,1,169,1,193,367,0,0,506,0,58,1,0
product_2407,1,0,1,1,0,2,0,0,2,9,1,1,0
product_2408,61,39,23,1,21,33,0,0,50,1,26,1,0
product_2409,0,1,0,0,0,0,0,0,0,0,0,0,0
product_2410,0,1,3,1,0,18,0,0,2,12,11,0,0
product_2411,0,0,0,10,0,0,0,0,0,0,0,0,0
product_2412,1,1,49,0,0,5,0,0,25,1,6,0,0
product_2413,1331,753,0,1,915,0,0,0,0,1,0,1,0
product_2414,0,0,0,0,0,3,0,0,57,0,0,0,0
product_2415,1,0,25,0,4,6,0,0,6,0,17,0,0
product_2416,0,0,0,147,0,0,0,0,0,0,0,0,0
product_2417,1,1,0,1,0,0,0,0,181,57,100,1,0
product_2418,0,0,0,0,203,28,0,0,0,0,120,0,0
product_2419,111,1,20,5,0,66,0,0,76,64,52,1,0
product_2420,0,0,2,0,0,9,0,0,39,0,0,0,0
product_2421,38,0,0,1,0,80,0,0,412,121,0,0,0
product_2422,0,0,67,0,36,35,0,0,0,187,0,0,0
product_2423,0,0,0,0,0,90,0,0,14,0,0,0,0
product_2424,1,1,28,1,2,13,0,0,0,0,4,0,0
product_2425,43,1,454,0,162,58,0,0,136,101,141,1,0
product_2426,41,0,255,16,289,66,0,0,0,1,33,1,0
product_2427,0,0,6,0,30,1,0,0,38,9,6,0,0
product_2428,0,0,0,0,2,0,0,0,0,0,2,0,0
product_2429,0,34,303,1,85,406,0,0,13,150,96,1,0
product_2430,1,11,0,1,0,0,0,0,23,17,1,0,0
product_2431,0,0,0,0,0,0,0,0,0,0,0,467,0
product_2432,0,0,0,0,1,0,0,0,0,0,0,38,0
product_2433,0,0,0,0,0,0,0,0,0,0,0,22,0
product_2434,0,0,24,0,9,0,0,0,0,1,0,0,0
product_2435,1,1,854,1,1545,3804,0,0,3,1,495,1,0
product_2436,0,0,1037,0,4,596,0,0,1,0,4,1,0
product_2437,1,1,1,1,241,318,0,0,1,0,550,3,0
product_2438,6,0,0,0,12,1,0,0,4,0,0,0,0
product_2439,1,0,0,0,0,0,0,0,0,30,0,0,0
product_2440,0,0,1,0,0,1,0,0,1,0,0,0,0
product_2441,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2442,0,0,0,0,22,0,0,0,0,0,45,0,0
product_2443,0,1,0,0,0,13,0,0,1,0,4,0,0
product_2444,46,51,36,0,56,46,0,0,0,29,111,0,0
product_2445,499,0,0,0,0,597,0,0,0,0,0,0,0
product_2446,0,0,0,0,0,0,0,0,3,3,0,0,0
product_2447,0,0,0,0,0,0,0,0,2,0,3,1,0
product_2448,0,0,0,0,5,2,0,0,0,0,0,0,0
product_2449,1,0,46,1,109,0,0,0,57,136,0,1,0
product_2450,0,0,0,0,122,0,0,0,0,0,0,0,0
product_2451,0,0,2,0,0,17,0,0,0,0,0,1,0
product_2452,0,0,0,37,0,0,0,0,0,0,0,0,0
product_2453,0,0,0,0,0,18,0,0,0,0,0,0,0
product_2454,0,0,0,1,0,0,0,0,1,0,0,0,0
product_2455,1,1,0,0,35,0,0,0,485,0,77,0,0
product_2456,1,0,0,0,0,2,0,0,0,1,0,0,0
product_2457,0,0,0,0,0,0,0,2,0,0,0,151,0
product_2458,15,4,32,0,17,24,0,0,0,8,20,0,0
product_2459,0,0,0,0,12,46,0,0,0,0,0,0,0
product_2460,0,1,26,1,87,69,0,0,12,0,23,0,0
product_2461,0,3,0,0,3,2,0,0,1,1,10,0,0
product_2462,1,0,1259,1,1592,592,0,0,0,0,1,1,0
product_2463,0,0,17,0,26,20,0,0,0,36,0,0,0
product_2464,1,1,23,0,3,0,0,0,0,1,61,0,0
product_2465,0,2,15,0,14,1,0,0,107,0,35,0,0
product_2466,1,1,0,1,0,123,0,0,146,5,0,1,0
product_2467,0,0,0,0,0,1,0,0,0,0,0,385,0
product_2468,0,1,0,1,0,0,0,0,0,0,0,0,0
product_2469,36,1,22,0,0,10,0,0,0,33,30,0,0
product_2470,1,0,0,0,1,0,0,0,36,0,5,0,0
product_2471,1,93,0,346,0,0,0,0,0,364,0,0,0
product_2472,0,0,0,0,5,0,0,0,0,0,1,0,0
product_2473,0,0,0,0,0,0,0,0,0,0,0,394,0
product_2474,0,0,0,0,0,19,0,0,0,0,30,0,0
product_2475,0,0,0,0,71,60,0,0,77,0,0,0,0
product_2476,0,0,0,1,1,1157,0,0,5,48,1,460,0
product_2477,1,0,0,0,0,0,0,0,43,0,0,0,0
product_2478,0,0,0,0,103,34,0,0,78,0,0,0,0
product_2479,0,0,0,2,0,8,0,0,0,1,0,0,0
product_2480,0,0,0,15,17,0,0,0,0,0,0,0,0
product_2481,0,0,1,0,1,0,0,0,0,0,0,0,0
product_2482,0,0,23,1,56,1,0,0,101,23,0,0,0
product_2483,46,0,5,1,72,0,0,0,0,0,1,1,0
product_2484,0,0,40,0,16,8,0,0,0,10,0,0,0
product_2485,0,1,9,0,42,0,0,0,58,46,0,0,0
product_2486,45,1,120,0,12,39,0,0,57,0,35,1,0
product_2487,0,0,0,0,27,0,0,0,0,0,0,0,0
product_2488,0,1,0,0,335,0,0,0,0,83,89,0,0
product_2489,0,0,0,0,327,0,0,0,0,5,238,0,0
product_2490,0,14,0,0,0,216,0,0,1,34,136,0,0
product_2491,10,43,20,1,80,240,0,0,51,79,96,1,0
product_2492,0,0,0,0,0,0,0,0,0,3,0,0,0
product_2493,35,0,250,1,18,89,0,0,0,5,109,1,0
product_2494,0,0,0,0,0,0,0,0,0,0,0,39,0
product_2495,1,1,0,1,0,0,0,0,16,0,0,0,0
product_2496,0,20,0,0,1,2,0,0,0,0,0,7,0
product_2497,1,0,0,0,0,1,0,0,12,8,2,0,0
product_2498,0,0,2,0,0,2,0,0,1,0,6,0,0
product_2499,1,0,0,0,10,0,0,0,21,2,39,0,0
product_2500,21,26,0,11,4,0,0,0,196,33,25,0,0
product_2501,5,1,20,1,13,5,0,0,0,4,17,1,0
product_2502,0,0,3,2,0,2,0,0,0,7,4,0,0
product_2503,0,0,9,0,6,0,0,0,0,0,0,0,0
product_2504,1,0,0,1,0,1,0,0,5,18,0,1,0
product_2505,0,0,0,0,0,0,0,0,0,0,0,66,0
product_2506,0,17,0,1,0,16,0,0,0,44,0,0,0
product_2507,0,0,0,0,4,0,0,0,0,0,1,0,0
product_2508,14,1,0,0,26,18,0,0,0,0,0,1,0
product_2509,0,0,0,0,0,4,0,0,0,0,0,0,0
product_2510,1,1,57,1,197,31,0,0,0,20,1,1,0
product_2511,1,7,173,1,433,154,0,0,24,72,0,1,0
product_2512,5,0,8,0,0,11,0,0,0,4,0,0,0
product_2513,0,0,0,0,0,2,0,0,0,4,0,0,0
product_2514,0,0,44,30,52,0,0,0,1,1,0,0,0
product_2515,0,0,0,0,0,0,0,0,2,1,0,0,0
product_2516,0,0,0,0,0,0,0,0,1,0,0,0,0
product_2517,1,0,0,1,0,5,0,0,0,34,0,1,0
product_2518,0,0,3,0,4,0,0,0,6,3,0,0,0
product_2519,0,38,0,0,0,0,0,0,0,0,0,0,0
product_2520,1,1,1,1,51,1,0,0,0,1,11,1,0
product_2521,0,0,0,0,0,0,0,0,7,0,0,0,0
product_2522,19,0,1,42,69,1,0,0,0,1,0,0,0
product_2523,1,0,151,1,31,75,0,0,0,1,1,1,0
product_2524,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2525,1,0,89,3,297,50,0,0,199,36,208,1,0
product_2526,1,0,0,1,33,1,0,0,0,1,150,0,0
product_2527,1,0,0,0,20,0,0,0,153,0,23,1,0
product_2528,38,1,29,0,0,25,0,0,17,0,0,0,0
product_2529,92,1,718,1,59,226,0,0,217,319,88,1,0
product_2530,1,0,60,0,0,16,0,0,0,0,0,0,0
product_2531,0,0,0,0,0,0,0,0,0,0,0,323,0
product_2532,0,1,1,0,5,0,0,0,21,0,0,0,0
product_2533,0,2,66,0,10,56,0,0,56,0,5,706,0
product_2534,1,1,194,1,14,127,0,0,272,198,198,0,0
product_2535,0,0,19,0,0,0,0,1,68,11,26,0,0
product_2536,0,1,0,1,0,0,0,0,0,0,0,1,0
product_2537,0,0,0,0,0,118,0,0,0,0,0,0,0
product_2538,0,0,45,0,37,0,0,0,0,0,30,0,0
product_2539,0,0,0,0,72,0,0,0,1,31,84,0,0
product_2540,1,0,0,1,1,0,0,0,5,0,0,1,0
product_2541,1,1,0,0,22,2,0,0,11,0,0,1,0
product_2542,0,1,1,0,18,18,0,0,21,1,4,0,0
product_2543,0,1,0,0,0,162,0,0,0,0,0,0,0
product_2544,41,1,83,6,39,91,0,0,77,1,69,1,0
product_2545,1,0,82,19,0,19,0,0,0,0,0,0,0
product_2546,0,0,0,0,33,31,0,0,0,0,0,0,0
product_2547,0,0,0,0,5,2,0,0,0,0,0,0,0
product_2548,1,1,390,0,5,157,0,0,0,0,405,0,0
product_2549,1,64,0,47,3,0,0,0,0,6,8,1,0
product_2550,0,1,0,0,0,5,0,0,0,0,8,0,0
product_2551,0,0,2,0,0,1,0,0,93,0,0,1,0
product_2552,1,0,0,0,0,105,0,0,10,0,4,0,0
product_2553,135,5,32,0,33,4,0,0,1,1,1,0,0
product_2554,1,1,0,1,0,14,0,0,0,0,0,0,0
product_2555,53,1,0,1,33,10,0,0,0,0,0,0,0
product_2556,6,1,0,1,73,1,0,0,0,0,0,0,0
product_2557,0,0,0,0,0,32,0,0,0,0,0,0,0
product_2558,1,58,2,0,55,82,0,0,60,75,0,0,0
product_2559,0,1,2,0,1,3,0,0,13,0,0,0,0
product_2560,0,0,0,0,1,0,0,0,0,2,0,116,0
product_2561,25,1,52,0,1,0,0,0,61,4,26,0,0
product_2562,0,0,0,1,9,4,0,0,0,0,0,0,0
product_2563,1,39,308,1,54,81,0,0,137,16,249,0,0
product_2564,0,0,0,0,0,23,0,0,0,0,24,0,0
product_2565,1,1,0,0,0,187,0,0,0,0,0,1,0
product_2566,1,1,1,1,80,0,0,0,0,32,0,1,0
product_2567,0,0,0,0,1,0,0,0,1,0,1,0,0
product_2568,0,0,13,1,21,34,0,0,0,1,0,0,0
product_2569,0,0,0,0,3,0,0,0,0,0,0,0,0
product_2570,0,0,0,0,0,79,0,0,0,0,0,0,0
product_2571,0,0,0,0,62,0,0,0,0,0,0,0,0
product_2572,51,0,0,0,0,18,0,0,0,0,2,0,0
product_2573,1,80,30,19,21,8,0,0,265,26,1,1,0
product_2574,0,110,97,1,34,46,0,0,0,0,147,1,0
product_2575,0,0,1,0,4,3,0,0,0,0,1,0,0
product_2576,30,62,16,5,147,0,0,0,156,212,59,1,0
product_2577,13,37,0,1,0,0,0,0,43,13,0,1,0
product_2578,1,0,7,0,0,35,0,0,11,33,2,0,0
product_2579,0,0,0,0,0,0,4,5,0,0,0,214,0
product_2580,0,0,0,0,0,41,0,0,0,0,0,0,0
product_2581,0,0,0,6,0,0,0,0,0,0,0,0,0
product_2582,120,0,9,159,117,0,0,0,0,5,0,1,0
product_2583,21,0,0,1,1,3,0,0,0,2,0,0,0
product_2584,0,0,21,0,3,3,0,0,0,0,0,0,0
product_2585,0,0,0,0,0,396,0,0,0,0,0,0,0
product_2586,0,0,0,1,0,0,0,0,0,0,0,0,0
product_2587,59,0,0,1,0,0,0,0,0,6,1,1,0
product_2588,1,0,16,0,27,11,0,0,34,189,98,1,0
product_2589,7,1,0,76,20,53,0,0,0,9,0,0,0
product_2590,0,0,0,0,0,30,0,0,0,0,4,0,0
product_2591,1,1,0,0,32,2,0,0,77,0,26,0,0
product_2592,0,0,2,1,64,0,0,0,56,0,4,0,0
product_2593,0,0,0,0,0,0,0,0,4,0,0,0,0
product_2594,0,0,0,13,0,0,0,0,0,4,0,0,0
product_2595,0,0,0,0,0,0,0,0,0,5,0,0,0
product_2596,22,209,34,1,111,26,1,0,223,11,220,101,0
product_2597,0,0,0,0,0,0,0,0,0,0,0,128,0
product_2598,0,0,0,0,19,0,0,0,0,0,0,0,0
product_2599,0,1,75,140,133,2,0,0,0,31,97,1,0
product_2600,0,0,14,8,16,17,0,0,3,1,1,0,0
product_2601,0,0,0,1,37,0,0,0,0,0,0,0,0
product_2602,44,0,0,96,0,48,0,0,0,0,0,1,0
product_2603,0,0,0,0,2,0,0,0,0,0,0,0,0
product_2604,1,0,0,0,47,0,0,0,0,0,0,0,0
product_2605,0,0,0,0,0,0,0,0,0,0,0,512,0
product_2606,0,0,0,0,3,0,0,0,0,0,0,0,0
product_2607,0,1,5,0,1,0,0,0,12,0,10,0,0
product_2608,1,1,27,0,6,10,0,0,1,0,70,0,0
product_2609,0,13,0,0,0,0,0,0,0,0,2,72,0
product_2610,0,1,0,0,9,0,0,0,0,0,0,0,0
product_2611,6,0,50,6,143,0,0,0,20,44,1,1,0
product_2612,0,0,0,0,0,9,0,0,0,0,0,0,0
product_2613,0,0,0,20,0,9,0,0,0,0,0,0,0
product_2614,0,0,0,1,0,1,0,0,0,0,0,0,0
product_2615,1,0,19,1,3,3,0,0,1,0,6,1,0
product_2616,0,0,1,2,0,0,0,0,0,4,0,0,0
product_2617,0,0,0,0,0,0,0,0,0,1,1,0,0
product_2618,1,1,0,1,11,0,0,0,405,1,0,1,0
product_2619,0,1,0,12,0,0,0,0,0,0,0,1,0
product_2620,0,0,0,0,119,0,0,0,52,64,0,0,0
product_2621,0,0,0,51,0,27,0,0,0,31,30,0,0
product_2622,0,1,0,1,0,79,0,0,0,1,60,0,0
product_2623,0,0,3,0,0,3,0,0,0,0,22,0,0
product_2624,9,1,0,1,12,16,0,0,0,0,4,1,0
product_2625,1,1,46,1,0,0,0,0,15,0,78,0,0
product_2626,0,0,0,0,15,0,0,0,1,1,0,0,0
product_2627,0,0,0,0,0,0,0,0,0,1,0,0,0
product_2628,6,0,0,0,0,0,0,0,11,6,28,0,0
product_2629,0,0,0,0,1,0,0,0,0,0,0,0,0
product_2630,0,0,0,0,0,0,0,0,76,1,0,0,0
product_2631,0,0,2,0,18,5,0,0,0,1,5,0,0
product_2632,37,1,98,0,0,94,0,0,3,1,59,1,0
product_2633,0,0,0,0,0,3,0,0,0,0,0,0,0
product_2634,0,0,0,0,0,2,0,0,12,0,10,0,0
product_2635,0,0,0,0,0,46,0,0,0,0,0,0,0
product_2636,0,0,0,0,1,0,0,0,0,0,0,0,0
product_2637,1,0,0,1,114,0,0,0,116,0,0,1,0
product_2638,0,0,0,87,0,12,0,0,0,0,0,1,0
product_2639,1,0,113,1,1,57,0,0,93,0,2,1,0
product_2640,0,0,0,18,0,0,0,0,0,0,0,0,0
product_2641,0,0,3,0,6,5,0,0,0,0,0,0,0
product_2642,0,0,0,14,0,0,0,0,0,0,0,0,0
product_2643,0,0,0,0,1,1,0,0,0,0,1,0,0
product_2644,0,0,0,0,0,14,0,0,0,1,18,0,0
product_2645,0,0,0,0,0,1,0,0,1,1,0,0,0
product_2646,123,0,45,0,2,0,0,0,1,2491,78,0,0
product_2647,0,1,73,0,0,4,0,0,16,0,30,0,0
product_2648,1,0,0,0,0,0,0,0,7,0,0,0,0
product_2649,0,0,0,0,0,63,0,0,0,15,22,0,0
product_2650,0,0,0,0,40,0,0,0,0,0,0,0,0
product_2651,0,0,7,0,0,8,0,0,43,0,23,0,0
product_2652,0,0,0,0,0,40,0,0,0,0,0,0,0
product_2653,39,0,0,0,0,0,0,0,0,28,23,0,0
product_2654,0,1,0,0,0,0,0,0,14,0,0,0,0
product_2655,1,1,0,0,66,0,0,0,0,0,0,1,0
product_2656,0,0,0,0,0,11,0,0,42,0,0,0,0
product_2657,0,0,15,0,0,5,0,0,0,0,0,1,0
product_2658,1,0,8,1,8,383,0,0,8,0,0,1,0
product_2659,0,0,13,17,0,34,0,0,0,1,0,0,0
product_2660,0,0,0,7,44,0,0,0,0,19,0,0,0
product_2661,0,0,149,0,0,98,0,0,0,0,142,0,0
product_2662,32,0,3,1,36,22,0,0,26,0,42,1,0
product_2663,1,1,17,1,5,16,0,0,0,0,39,1,0
product_2664,1,0,46,1,0,0,0,0,1,7,4,0,0
product_2665,0,1,0,1,0,50,0,0,28,38,16,1,0
product_2666,6,0,0,0,0,0,0,0,0,0,1,0,0
product_2667,27,1,0,0,4,0,0,0,0,1,5,0,0
product_2668,0,0,0,0,10,84,0,0,189,0,40,0,0
product_2669,29,0,27,1,0,1,0,0,0,1,15,0,0
product_2670,295,0,60,36,5,48,0,0,50,97,11,1,0
product_2671,0,0,412,0,5802,248,0,0,0,0,0,0,0
product_2672,0,0,0,0,0,2,0,0,0,0,11,0,0
product_2673,28,15,28,0,0,0,0,0,0,0,35,0,0
product_2674,0,1,86,81,874,58,0,0,131,292,0,1,0
product_2675,0,2,0,1,70,0,0,0,45,2,149,0,0
product_2676,30,0,3,0,0,7,0,0,0,0,2,0,0
product_2677,1,0,13,0,1,10,0,0,32,0,32,0,0
product_2678,0,1,17,1,4,128,0,0,1,1,1,1,0
product_2679,0,0,3,0,0,1,0,0,5,3,0,0,0
product_2680,0,0,0,0,0,12,0,0,0,0,0,0,0
product_2681,0,10,0,1,5,8,0,0,0,1,0,0,0
product_2682,0,0,7,0,2,2,0,0,0,2,0,0,0
product_2683,0,0,0,0,0,0,0,0,12,0,0,0,0
product_2684,16,0,74,1,0,0,0,0,24,0,28,0,0
product_2685,0,0,0,0,1,0,0,0,0,0,3,0,0
product_2686,0,1,0,0,21,0,0,0,0,0,0,0,0
product_2687,0,13,1,0,0,2,0,0,0,4,20,0,0
product_2688,1,0,34,1,3,11,0,0,7,0,17,1,0
product_2689,1,0,14,0,6,0,0,0,65,2,77,0,0
product_2690,0,0,3,0,0,3,0,0,19,3,17,0,0
product_2691,239,1,0,0,0,6,0,0,0,89,9,0,0
product_2692,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2693,9,1,7,0,0,10,0,0,73,1,31,0,0
product_2694,0,0,6,0,1,3,0,0,1,0,10,0,0
product_2695,15,0,6,6,16,0,0,0,0,0,0,0,0
product_2696,0,0,0,33,0,0,0,0,0,0,0,0,0
product_2697,0,0,0,46,0,0,0,0,0,0,0,0,0
product_2698,133,35,1,61,310,0,0,0,304,126,356,0,0
product_2699,35,1,1,0,0,0,0,0,19,0,30,0,0
product_2700,0,0,1,28,5,1,0,1,0,9,14,0,0
product_2701,0,0,0,0,0,1,0,0,0,0,35,0,0
product_2702,1,0,0,0,131,0,0,0,0,0,0,0,0
product_2703,9,0,1,0,58,0,0,0,0,0,0,0,0
product_2704,58,1,0,35,47,47,0,0,19,0,1,1,0
product_2705,0,0,0,0,25,9,0,0,60,0,1,0,0
product_2706,0,1,50,0,141,1,0,0,0,0,17,0,0
product_2707,1,1,0,0,0,64,0,0,0,0,0,1,0
product_2708,0,0,0,0,1,95,0,0,0,1,147,0,0
product_2709,1,0,4,0,10,1,0,0,0,1,12,0,0
product_2710,88,1,0,42,7,0,0,0,25,0,0,1,0
product_2711,0,0,0,0,0,0,0,0,6,0,0,0,0
